,Probe,mean_group1,mean_group2,delta_beta,coef_group,t_stat,p_value,n_samples,df_resid,FDR
904,cg00037388,0.09307727089085274,0.09196965549959504,0.0011076153912576991,0.02376644043310548,0.3428458286859004,0.7333108778826546,49,45,0.9999982446632829
903,cg00037314,0.9432947462193875,0.9463023890851839,-0.003007642865796467,-0.07962842508338248,-0.9912404497342444,0.3268684577854684,49,45,0.9999982446632829
902,cg00037223,0.7420189807020425,0.7453643948214936,-0.0033454141194511067,-0.022823673300442947,-0.2225750247396445,0.8248734415613488,49,45,0.9999982446632829
901,cg00037186,0.1688324450863725,0.165235710370591,0.00359673471578148,0.050346527802131134,0.4058900367692759,0.6867470251076375,49,45,0.9999982446632829
900,cg00037153,0.07983026838377381,0.08785388633823961,-0.008023617954465795,-0.14360091051765414,-1.7536231819931616,0.08630441925385564,49,45,0.9999982446632829
899,cg00037117,0.7888759844849644,0.781647437922583,0.007228546562381477,0.01895517717748721,0.17774694911461675,0.8597194312762781,49,45,0.9999982446632829
898,cg00037058,0.06295587688683829,0.06385723168889354,-0.0009013548020552486,-0.025403895126459342,-0.3839748098353214,0.7028055080215838,49,45,0.9999982446632829
897,cg00037056,0.8150492593612413,0.8078824873676324,0.007166771993608934,0.07040489364675177,0.7954617128077497,0.43052100815551775,49,45,0.9999982446632829
896,cg00037013,0.25422651081745473,0.20292341740686465,0.051303093410590084,0.34833893761487467,1.5420022866347052,0.1300766455249122,49,45,0.9999982446632829
927,cg00038711,0.1580574535268815,0.1547577723537218,0.0032996811731597075,0.05210202183045208,0.4489077817705726,0.6556526357022526,49,45,0.9999982446632829
926,cg00038675,0.649328058275934,0.6215301029553182,0.027797955320615797,0.18434564101844997,0.7546790984450341,0.45437313092950254,49,45,0.9999982446632829
925,cg00038665,0.876186152916738,0.881782421435022,-0.005596268518283987,-0.06962563735473759,-0.6746853201615965,0.5033274690433717,49,45,0.9999982446632829
924,cg00038584,0.8601206143962987,0.8541478614437404,0.00597275295255828,0.0815570480813731,0.973160314522589,0.33567593111021765,49,45,0.9999982446632829
923,cg00038446,0.7940023256741845,0.7917355739408101,0.002266751733374428,0.030401052827360796,0.14392278224766783,0.8862040512393605,49,45,0.9999982446632829
922,cg00038436,0.10010770601845723,0.10293801112307206,-0.002830305104614836,-0.04643855160587646,-0.4006185753210195,0.6905967288023686,49,45,0.9999982446632829
921,cg00038342,0.8673831296890253,0.8521561168910158,0.015227012798009532,0.1874529432785593,2.392661320137221,0.020962077667556474,49,45,0.9999982446632829
920,cg00038298,0.8096392977291338,0.8069009116239829,0.0027383861051508696,0.03098853341539982,0.28854502598716436,0.7742545673999491,49,45,0.9999982446632829
919,cg00038233,0.7602128231909377,0.7439228758280911,0.016289947362846613,0.11310102127928577,0.8531589893046974,0.3980896484568619,49,45,0.9999982446632829
918,cg00038167,0.8084542048837465,0.7966879289211991,0.011766275962547423,0.10004175718367611,0.9117510388430434,0.3667584344599626,49,45,0.9999982446632829
917,cg00038131,0.891921876173883,0.8878391760686574,0.004082700105225601,0.054851196234421036,0.6671651414883552,0.5080735224065354,49,45,0.9999982446632829
916,cg00038020,0.6425427093898111,0.6536974993116984,-0.011154789921887343,-0.06567637175879443,-0.4677310839899633,0.6422342618902012,49,45,0.9999982446632829
915,cg00037952,0.8641640091119908,0.865924880159181,-0.001760871047190249,-0.011220641078887084,-0.12491092066577165,0.9011504246420252,49,45,0.9999982446632829
914,cg00037940,0.8790747125309133,0.8841695135538535,-0.005094801022940243,-0.06349692583591422,-0.8521340774327291,0.39865215579418045,49,45,0.9999982446632829
913,cg00037930,0.8792684593894817,0.8821125083488154,-0.002844048959333656,-0.04311583917243975,-0.4339503348051083,0.6663980106501562,49,45,0.9999982446632829
912,cg00037856,0.7415194309729387,0.7051670594786854,0.0363523714942533,0.24999584489981552,1.3596712973492393,0.18070814867952437,49,45,0.9999982446632829
943,cg00039478,0.7966082328540547,0.7838139678267434,0.012794265027311291,0.10377269863911846,1.0188342722064068,0.3137281711129831,49,45,0.9999982446632829
942,cg00039463,0.6756205948830545,0.6771248210991675,-0.0015042262161130138,-0.03382840475040536,-0.15800536910449495,0.8751594799698811,49,45,0.9999982446632829
941,cg00039441,0.10991748495944276,0.12063743848250552,-0.010719953523062764,-0.13655195648395282,-1.348795212042906,0.18415158574666524,49,45,0.9999982446632829
940,cg00039385,0.1598990823622225,0.15808116793803922,0.0018179144241832756,0.03209692439335313,0.2555916640950149,0.799430848652603,49,45,0.9999982446632829
939,cg00039326,0.7054947662925861,0.7197640254405541,-0.01426925914796795,-0.10041354858181643,-1.1067379163374484,0.27428858636138814,49,45,0.9999982446632829
938,cg00039177,0.08010529926345056,0.09058966972402506,-0.010484370460574502,-0.18330245961533664,-1.7801143295028286,0.08180999917079733,49,45,0.9999982446632829
937,cg00039176,0.35517071446617526,0.43824832014840936,-0.0830776056822341,-0.5457975768480113,-1.4312184823157776,0.15927624985640276,49,45,0.9999982446632829
936,cg00039147,0.6531625484574557,0.6419451763745578,0.011217372082897858,0.05422323648333463,0.26098607148633396,0.7952939657948527,49,45,0.9999982446632829
935,cg00039129,0.855790206971447,0.8540780588965659,0.0017121480748811813,0.018782048248352723,0.19786316918781996,0.8440432377355543,49,45,0.9999982446632829
934,cg00039070,0.8701015499659691,0.8832068724590294,-0.01310532249306029,-0.1788943686269738,-1.9176475326174587,0.06151604183927163,49,45,0.9999982446632829
933,cg00039057,0.24986771231777252,0.26894303034875044,-0.019075318030977922,-0.20270426336446323,-1.0399972915638775,0.30389691359660526,49,45,0.9999982446632829
932,cg00039044,0.05164301184628595,0.05134479865810951,0.00029821318817643827,0.011406026767669539,0.12406160156247267,0.9018190134631456,49,45,0.9999982446632829
931,cg00039016,0.8504621098928428,0.8549351362086686,-0.004473026315825801,-0.04922160122322727,-0.5289429408480866,0.5994445670820926,49,45,0.9999982446632829
930,cg00038877,0.847835469252493,0.8453987280155969,0.0024367412368960784,0.008685491386674765,0.07320459098588002,0.9419677406121602,49,45,0.9999982446632829
929,cg00038857,0.6946236205386728,0.6755369066072621,0.019086713931410704,0.14532282264978577,1.189278380528688,0.24056775383121945,49,45,0.9999982446632829
928,cg00038736,0.6401695203012081,0.6167355984594713,0.02343392184173676,0.11162163910029255,0.4372571328469689,0.664016217101796,49,45,0.9999982446632829
959,cg00040047,0.8536625831680256,0.8509554343675826,0.0027071488004429822,0.03273463855572449,0.3404316127371215,0.7351156778691355,49,45,0.9999982446632829
958,cg00040027,0.8364317712669656,0.8242964147965613,0.012135356470404202,0.11389183145969148,0.9344487564324899,0.3550599049911261,49,45,0.9999982446632829
957,cg00040016,0.838026569466018,0.8390623426891779,-0.0010357732231599526,-0.0192875961234057,-0.2375015082792365,0.8133457653216135,49,45,0.9999982446632829
956,cg00040013,0.2153277749836415,0.21443272356950135,0.0008950514141401467,-0.008736556310316343,-0.05952683209856424,0.952796068599413,49,45,0.9999982446632829
955,cg00040008,0.10619628258210463,0.10709174657558419,-0.0008954639934795616,-0.006611993918348297,-0.07387972644791027,0.9414335232868648,49,45,0.9999982446632829
954,cg00040007,0.13175592712163675,0.1505012070268298,-0.018745279905193035,-0.23486797331049286,-1.1745501302573693,0.2463529415186829,49,45,0.9999982446632829
953,cg00039960,0.11080200354229096,0.11469568741720886,-0.003893683874917897,-0.05730007612210477,-0.672752369217953,0.5045450567877341,49,45,0.9999982446632829
952,cg00039936,0.7502088262637531,0.7691342235757593,-0.018925397312006265,-0.1542861385399711,-2.151906981693586,0.03680690759660548,49,45,0.9999982446632829
951,cg00039864,0.736612992354869,0.7392793023185094,-0.0026663099636403675,-0.027366804539184945,-0.21164744605545202,0.8333377531609921,49,45,0.9999982446632829
950,cg00039801,0.06800145706552295,0.0709685910456232,-0.0029671339801002478,-0.060552471569967604,-0.5620270656988235,0.5768864964872604,49,45,0.9999982446632829
949,cg00039794,0.0635088722493151,0.06187100547728149,0.0016378667720336124,0.03770567058657354,0.5126999299793388,0.6106688894661761,49,45,0.9999982446632829
948,cg00039627,0.11564814527944031,0.11625256079824783,-0.0006044155188075218,-0.020354811241515777,-0.3265083823275408,0.7455535254969853,49,45,0.9999982446632829
947,cg00039564,0.15097260932467402,0.16491546309383265,-0.01394285376915863,-0.13487514099220457,-1.4314208241177475,0.15921858508075598,49,45,0.9999982446632829
946,cg00039505,0.19303804429542576,0.1894048104609828,0.0036332338344429727,0.03222294885945451,0.3621926649215632,0.7189034988180083,49,45,0.9999982446632829
945,cg00039489,0.7946015583124615,0.7786647587124972,0.015936799599964302,0.12835226687815374,0.4647642439548348,0.6443413550478693,49,45,0.9999982446632829
944,cg00039480,0.734798890277216,0.741429417454638,-0.006630527177421963,-0.044374608602855324,-0.3101258517555116,0.7578970107523233,49,45,0.9999982446632829
975,cg00040530,0.8620144768839972,0.8703692967162938,-0.008354819832296578,-0.10445122133004446,-0.9969204964775571,0.3241338146067764,49,45,0.9999982446632829
974,cg00040486,0.8140590425471892,0.8052367836502463,0.00882225889694288,0.08040890559606788,0.7126457713418813,0.4797440999682182,49,45,0.9999982446632829
973,cg00040466,0.7256308011368053,0.688471117683058,0.037159683453747316,0.30466837811319125,0.8813258632733547,0.38282470768531934,49,45,0.9999982446632829
972,cg00040455,0.3185924429277862,0.34524286961120015,-0.02665042668341394,-0.2196199776663779,-1.2592196727206957,0.21444374565180152,49,45,0.9999982446632829
971,cg00040446,0.147394994823137,0.14707139804723368,0.00032359677590332314,0.004508037616079066,0.04962029895568761,0.9606445625240416,49,45,0.9999982446632829
970,cg00040427,0.8237925517045344,0.8297750366980171,-0.005982484993482751,-0.06955066631495378,-0.625518963231416,0.5347901603748618,49,45,0.9999982446632829
969,cg00040426,0.7683122711541617,0.7613882773657369,0.006923993788424787,0.06084535551379193,0.3943281008997924,0.6952014500727672,49,45,0.9999982446632829
968,cg00040423,0.1325633991461185,0.13327654239866604,-0.0007131432525475379,-0.0022192742243522913,-0.01911650749495116,0.9848326738505505,49,45,0.9999982446632829
967,cg00040419,0.3199637476869015,0.26967699036398973,0.05028675732291177,0.3373075099639154,1.2614373771674683,0.21365138344496454,49,45,0.9999982446632829
966,cg00040411,0.7139720201625193,0.7253125117769844,-0.011340491614465154,-0.07885039405229656,-0.516775581588876,0.6078434628335224,49,45,0.9999982446632829
965,cg00040380,0.065311576119006,0.061437543972657986,0.0038740321463480096,0.0835646874357807,1.0138358831978416,0.31608140813063035,49,45,0.9999982446632829
964,cg00040322,0.871772939387115,0.8773825903176052,-0.005609650930490262,-0.0691089201209395,-0.8402834696798798,0.4051920545694629,49,45,0.9999982446632829
963,cg00040312,0.14726875902007902,0.14014288560088448,0.007125873419194545,0.09269169334760861,0.5876583751619553,0.5596991484556167,49,45,0.9999982446632829
962,cg00040268,0.8641191466048301,0.8603062149803548,0.0038129316244753797,0.03672117365540887,0.31318944534921433,0.7555837668569304,49,45,0.9999982446632829
961,cg00040103,0.870844052763626,0.8679104064451478,0.0029336463184781447,0.05277218823300923,0.6459998729531068,0.5215603470598704,49,45,0.9999982446632829
960,cg00040067,0.772710863424726,0.7924808416910916,-0.019769978266365618,-0.1992761222742727,-1.0351398800360423,0.3061345094903046,49,45,0.9999982446632829
991,cg00041047,0.7780460406118455,0.7940392241057329,-0.015993183493887453,-0.13606425931511223,-0.7997299977747496,0.428068786920956,49,45,0.9999982446632829
990,cg00041014,0.7821838982709952,0.7728214166042087,0.009362481666786548,0.08728950009745684,0.5583097217255242,0.5794004039974098,49,45,0.9999982446632829
989,cg00040986,0.8065075724095232,0.795753911499099,0.010753660910424179,0.10558839989671999,0.5277628212223675,0.6002567984270312,49,45,0.9999982446632829
988,cg00040923,0.7335124773243737,0.7067204096698545,0.026792067654519247,0.16925747617293418,0.9024132200975699,0.3716425244247354,49,45,0.9999982446632829
987,cg00040873,0.16869021873312123,0.18665534483951574,-0.017965126106394502,-0.15942068222768402,-1.1383293712438711,0.2610072013951262,49,45,0.9999982446632829
986,cg00040862,0.7682520398729156,0.7723176377635067,-0.004065597890591133,-0.04371133866844203,-0.40669523554793763,0.6861597308003153,49,45,0.9999982446632829
985,cg00040861,0.09326499509982147,0.0942145509764296,-0.0009495558766081241,-0.014636150640317055,-0.1783794091135417,0.859225660856295,49,45,0.9999982446632829
984,cg00040837,0.482699020698004,0.4760139246585378,0.0066850960394662096,0.034485876951144634,0.1365144105962009,0.8920235552410929,49,45,0.9999982446632829
983,cg00040749,0.8333114129394066,0.8330298497866877,0.0002815631527188778,0.004081224247379775,0.04171797358956966,0.9669080803289332,49,45,0.9999982446632829
982,cg00040708,0.8232803714005258,0.8110993452265388,0.012181026173986975,0.11444829961155746,1.2973582510742927,0.20111984753624446,49,45,0.9999982446632829
981,cg00040646,0.1470488967912665,0.15289200825440097,-0.005843111463134459,0.05207254522340419,0.18005033375650725,0.8579214207336154,49,45,0.9999982446632829
980,cg00040590,0.7636823052146069,0.7553614865896642,0.008320818624942716,0.07464124213148532,0.42992138835825766,0.6693046506120776,49,45,0.9999982446632829
979,cg00040588,0.2321512629620525,0.25924216268687916,-0.027090899724826673,-0.18599817845931338,-0.9374480290557922,0.35353246598181143,49,45,0.9999982446632829
978,cg00040575,0.5669969565926465,0.5286615216535805,0.03833543493906599,0.21534103026907478,1.7611564537984088,0.08500583676882224,49,45,0.9999982446632829
977,cg00040569,0.07050412935296287,0.06811267873724185,0.002391450615721019,0.05784511350923299,0.519140473127175,0.6062067800315456,49,45,0.9999982446632829
976,cg00040566,0.8837766144958416,0.8889593313240408,-0.005182716828199263,-0.06850052647165375,-0.6262213641994742,0.5343335569591373,49,45,0.9999982446632829
1007,cg00041872,0.15240461944132874,0.1421046368457492,0.010299982595579543,0.1137684978041855,0.9308666040800221,0.3568898200334277,49,45,0.9999982446632829
1006,cg00041865,0.8851140267732335,0.8752305318557775,0.009883494917455993,0.14412387742357916,1.4413931573821908,0.15639678118237443,49,45,0.9999982446632829
1005,cg00041759,0.06066599869009925,0.05659281312764344,0.004073185562455804,0.10039940890452309,1.331253103358894,0.1898110126409093,49,45,0.9999982446632829
1004,cg00041666,0.8395927705664595,0.8464529557194369,-0.006860185152977372,-0.07792017158221963,-0.7018616302474797,0.48637988249637554,49,45,0.9999982446632829
1003,cg00041641,0.6584041522037858,0.6631245780062072,-0.00472042580242138,-0.024229721474844777,-0.20816703549300375,0.836037867845665,49,45,0.9999982446632829
1002,cg00041636,0.7330415694432185,0.7341724391612738,-0.0011308697180553162,-0.009369821419711356,-0.12539729449475584,0.9007675810075405,49,45,0.9999982446632829
1001,cg00041599,0.225510491148456,0.2041146411293219,0.021395850019134105,0.1812897102973482,1.3693169116451405,0.17769582882129073,49,45,0.9999982446632829
1000,cg00041575,0.1203034377813085,0.143323079991697,-0.02301964221038849,-0.26717287962645514,-1.688705657024977,0.09819487864447492,49,45,0.9999982446632829
